year,state,county,FIPS,candidate,party,candidatevotes,totalvotes,relative_votes
2016,North Carolina,Brunswick,37019,Donald Trump,republican,42720.0,68351,64.72531135420141
2016,North Carolina,Buncombe,37021,Hillary Clinton,democrat,75452.0,138947,57.523176384484024
2016,North Carolina,Buncombe,37021,Donald Trump,republican,55716.0,138947,42.476823615515976
2016,North Carolina,Burke,37023,Hillary Clinton,democrat,11251.0,38920,30.011470031209154
2016,North Carolina,Burke,37023,Donald Trump,republican,26238.0,38920,69.98852996879084
2016,North Carolina,Cabarrus,37025,Hillary Clinton,democrat,35521.0,93289,39.759346317439
2016,North Carolina,Cabarrus,37025,Donald Trump,republican,53819.0,93289,60.240653682560996
2016,North Carolina,Caldwell,37027,Hillary Clinton,democrat,8425.0,36320,24.03983336186726
2016,North Carolina,Caldwell,37027,Donald Trump,republican,26621.0,36320,75.96016663813273
2016,North Carolina,Camden,37029,Hillary Clinton,democrat,1274.0,5006,26.43153526970955
2016,North Carolina,Camden,37029,Donald Trump,republican,3546.0,5006,73.56846473029046
2016,North Carolina,Carteret,37031,Hillary Clinton,democrat,9939.0,37781,27.22417004492166
2016,North Carolina,Carteret,37031,Donald Trump,republican,26569.0,37781,72.77582995507835
2016,North Carolina,Caswell,37033,Hillary Clinton,democrat,4792.0,11070,44.29654279903864
2016,North Carolina,Caswell,37033,Donald Trump,republican,6026.0,11070,55.70345720096136
2016,North Carolina,Catawba,37035,Hillary Clinton,democrat,21216.0,72351,30.509059534081107
2016,North Carolina,Catawba,37035,Donald Trump,republican,48324.0,72351,69.4909404659189
2016,North Carolina,Chatham,37037,Hillary Clinton,democrat,21065.0,39849,55.18731988472622
2016,North Carolina,Chatham,37037,Donald Trump,republican,17105.0,39849,44.81268011527378
2016,North Carolina,Cherokee,37039,Hillary Clinton,democrat,2860.0,14181,20.869819030939876
2016,North Carolina,Cherokee,37039,Donald Trump,republican,10844.0,14181,79.13018096906012
2016,North Carolina,Chowan,37041,Hillary Clinton,democrat,2992.0,7228,42.706251784184985
2016,North Carolina,Chowan,37041,Donald Trump,republican,4014.0,7228,57.29374821581502
2016,North Carolina,Clay,37043,Hillary Clinton,democrat,1367.0,6010,23.552722260509988
2016,North Carolina,Clay,37043,Donald Trump,republican,4437.0,6010,76.44727773949
2016,North Carolina,Cleveland,37045,Hillary Clinton,democrat,14964.0,44673,34.44513500448864
2016,North Carolina,Cleveland,37045,Donald Trump,republican,28479.0,44673,65.55486499551137
2016,North Carolina,Columbus,37047,Hillary Clinton,democrat,9063.0,23732,38.83865438182987
2016,North Carolina,Columbus,37047,Donald Trump,republican,14272.0,23732,61.16134561817014
2016,North Carolina,Craven,37049,Hillary Clinton,democrat,17630.0,47001,38.86598619959877
2016,North Carolina,Craven,37049,Donald Trump,republican,27731.0,47001,61.13401380040123
2016,North Carolina,Cumberland,37051,Hillary Clinton,democrat,71605.0,127506,58.277040774802636
2016,North Carolina,Cumberland,37051,Donald Trump,republican,51265.0,127506,41.72295922519736
2016,North Carolina,Currituck,37053,Hillary Clinton,democrat,2913.0,12669,24.122225902616762
2016,North Carolina,Currituck,37053,Donald Trump,republican,9163.0,12669,75.87777409738324
2016,North Carolina,Dare,37055,Hillary Clinton,democrat,7222.0,19609,38.65753131356386
2016,North Carolina,Dare,37055,Donald Trump,republican,11460.0,19609,61.342468686436135
2016,North Carolina,Davidson,37057,Hillary Clinton,democrat,18109.0,74856,25.003451799077677
2016,North Carolina,Davidson,37057,Donald Trump,republican,54317.0,74856,74.9965482009223
2016,North Carolina,Davie,37059,Hillary Clinton,democrat,5270.0,21756,25.249137600613263
2016,North Carolina,Davie,37059,Donald Trump,republican,15602.0,21756,74.75086239938673
2016,North Carolina,Duplin,37061,Hillary Clinton,democrat,8283.0,20856,40.404878048780496
2016,North Carolina,Duplin,37061,Donald Trump,republican,12217.0,20856,59.59512195121951
2016,North Carolina,Durham,37063,Hillary Clinton,democrat,121250.0,156134,81.0494652406417
2016,North Carolina,Durham,37063,Donald Trump,republican,28350.0,156134,18.950534759358288
2016,North Carolina,Edgecombe,37065,Hillary Clinton,democrat,16224.0,24886,66.26097610782111
2016,North Carolina,Edgecombe,37065,Donald Trump,republican,8261.0,24886,33.739023892178885
2016,North Carolina,Forsyth,37067,Hillary Clinton,democrat,94464.0,178312,55.423934662841255
2016,North Carolina,Forsyth,37067,Donald Trump,republican,75975.0,178312,44.576065337158745
2016,North Carolina,Franklin,37069,Hillary Clinton,democrat,12874.0,30368,44.02571643526434
2016,North Carolina,Franklin,37069,Donald Trump,republican,16368.0,30368,55.97428356473566
2016,North Carolina,Gaston,37071,Hillary Clinton,democrat,31177.0,96431,33.53267007260016
2016,North Carolina,Gaston,37071,Donald Trump,republican,61798.0,96431,66.46732992739986
2016,North Carolina,Gates,37073,Hillary Clinton,democrat,2385.0,5392,45.35082715345122
2016,North Carolina,Gates,37073,Donald Trump,republican,2874.0,5392,54.64917284654878
2016,North Carolina,Graham,37075,Hillary Clinton,democrat,768.0,4168,18.958281905702297
2016,North Carolina,Graham,37075,Donald Trump,republican,3283.0,4168,81.0417180942977
2016,North Carolina,Granville,37077,Hillary Clinton,democrat,12909.0,27353,48.71320754716981
2016,North Carolina,Granville,37077,Donald Trump,republican,13591.0,27353,51.28679245283019
2016,North Carolina,Greene,37079,Hillary Clinton,democrat,3605.0,8095,45.18110038851986
2016,North Carolina,Greene,37079,Donald Trump,republican,4374.0,8095,54.818899611480134
2016,North Carolina,Guilford,37081,Hillary Clinton,democrat,149248.0,257405,60.34855040232906
2016,North Carolina,Guilford,37081,Donald Trump,republican,98062.0,257405,39.65144959767094
2016,North Carolina,Halifax,37083,Hillary Clinton,democrat,15748.0,25167,63.55381573106259
2016,North Carolina,Halifax,37083,Donald Trump,republican,9031.0,25167,36.44618426893741
2016,North Carolina,Harnett,37085,Hillary Clinton,democrat,16737.0,46065,37.737593289892004
2016,North Carolina,Harnett,37085,Donald Trump,republican,27614.0,46065,62.262406710108
2016,North Carolina,Haywood,37087,Hillary Clinton,democrat,10473.0,30727,35.620025848581726
2016,North Carolina,Haywood,37087,Donald Trump,republican,18929.0,30727,64.37997415141828
2016,North Carolina,Henderson,37089,Hillary Clinton,democrat,19827.0,58176,35.63699762743548
2016,North Carolina,Henderson,37089,Donald Trump,republican,35809.0,58176,64.36300237256452
2016,North Carolina,Hertford,37091,Hillary Clinton,democrat,6910.0,10186,69.0378659206714
2016,North Carolina,Hertford,37091,Donald Trump,republican,3099.0,10186,30.962134079328603
2016,North Carolina,Hoke,37093,Hillary Clinton,democrat,9726.0,18230,55.62164016927828
2016,North Carolina,Hoke,37093,Donald Trump,republican,7760.0,18230,44.37835983072172
2016,North Carolina,Hyde,37095,Hillary Clinton,democrat,965.0,2304,42.8317798490901
2016,North Carolina,Hyde,37095,Donald Trump,republican,1288.0,2304,57.1682201509099
2016,North Carolina,Iredell,37097,Hillary Clinton,democrat,24734.0,82567,31.116646537842193
2016,North Carolina,Iredell,37097,Donald Trump,republican,54754.0,82567,68.88335346215781
2016,North Carolina,Jackson,37099,Hillary Clinton,democrat,7713.0,18713,43.86623443098448
2016,North Carolina,Jackson,37099,Donald Trump,republican,9870.0,18713,56.13376556901552
2016,North Carolina,Johnston,37101,Hillary Clinton,democrat,28362.0,85909,34.28094858220321
2016,North Carolina,Johnston,37101,Donald Trump,republican,54372.0,85909,65.71905141779679
2016,North Carolina,Jones,37103,Hillary Clinton,democrat,2065.0,5135,40.98035324469141
2016,North Carolina,Jones,37103,Donald Trump,republican,2974.0,5135,59.01964675530859
2016,North Carolina,Lee,37105,Hillary Clinton,democrat,10469.0,25084,43.294321988337956
2016,North Carolina,Lee,37105,Donald Trump,republican,13712.0,25084,56.705678011662044
2016,North Carolina,Lenoir,37107,Hillary Clinton,democrat,12634.0,26807,48.13502495523297
2016,North Carolina,Lenoir,37107,Donald Trump,republican,13613.0,26807,51.86497504476703
2016,North Carolina,Lincoln,37109,Hillary Clinton,democrat,9897.0,40023,25.57166111154174
2016,North Carolina,Lincoln,37109,Donald Trump,republican,28806.0,40023,74.42833888845826
2016,North Carolina,McDowell,37111,Hillary Clinton,democrat,4667.0,19875,24.263062126332212
2016,North Carolina,McDowell,37111,Donald Trump,republican,14568.0,19875,75.7369378736678
2016,North Carolina,Macon,37113,Hillary Clinton,democrat,4876.0,17734,28.677292242545434
2016,North Carolina,Macon,37113,Donald Trump,republican,12127.0,17734,71.32270775745457
2016,North Carolina,Madison,37115,Hillary Clinton,democrat,3926.0,11269,36.660752637968066
2016,North Carolina,Madison,37115,Donald Trump,republican,6783.0,11269,63.339247362031934
2016,North Carolina,Martin,37117,Hillary Clinton,democrat,5846.0,11964,49.78284935706378
2016,North Carolina,Martin,37117,Donald Trump,republican,5897.0,11964,50.21715064293622
2016,North Carolina,Mecklenburg,37119,Hillary Clinton,democrat,294562.0,472857,65.44658727337361
2016,North Carolina,Mecklenburg,37119,Donald Trump,republican,155518.0,472857,34.55341272662638
2016,North Carolina,Mitchell,37121,Hillary Clinton,democrat,1596.0,8096,20.25894897182026
2016,North Carolina,Mitchell,37121,Donald Trump,republican,6282.0,8096,79.74105102817973
2016,North Carolina,Montgomery,37123,Hillary Clinton,democrat,4150.0,11540,36.790780141843975
2016,North Carolina,Montgomery,37123,Donald Trump,republican,7130.0,11540,63.209219858156025
2016,North Carolina,Moore,37125,Hillary Clinton,democrat,16329.0,48692,34.8768662295222
2016,North Carolina,Moore,37125,Donald Trump,republican,30490.0,48692,65.12313377047779
2016,North Carolina,Nash,37127,Hillary Clinton,democrat,23235.0,47665,49.90978218842634
2016,North Carolina,Nash,37127,Donald Trump,republican,23319.0,47665,50.09021781157366
2016,North Carolina,New Hanover,37129,Hillary Clinton,democrat,50979.0,111905,47.94729268361504
2016,North Carolina,New Hanover,37129,Donald Trump,republican,55344.0,111905,52.052707316384975
2016,North Carolina,Northampton,37131,Hillary Clinton,democrat,6144.0,9848,63.17088217149907
2016,North Carolina,Northampton,37131,Donald Trump,republican,3582.0,9848,36.82911782850093
2016,North Carolina,Onslow,37133,Hillary Clinton,democrat,17514.0,57135,32.05578739292774
2016,North Carolina,Onslow,37133,Donald Trump,republican,37122.0,57135,67.94421260707226
2016,North Carolina,Orange,37135,Hillary Clinton,democrat,59923.0,82340,76.35448521916412
2016,North Carolina,Orange,37135,Donald Trump,republican,18557.0,82340,23.64551478083588
2016,North Carolina,Pamlico,37137,Hillary Clinton,democrat,2448.0,6870,36.504622725917095
2016,North Carolina,Pamlico,37137,Donald Trump,republican,4258.0,6870,63.495377274082905
2016,North Carolina,Pasquotank,37139,Hillary Clinton,democrat,8615.0,17391,51.29502828222685
2016,North Carolina,Pasquotank,37139,Donald Trump,republican,8180.0,17391,48.70497171777315
2016,North Carolina,Pender,37141,Hillary Clinton,democrat,9354.0,27885,34.65342866669136
2016,North Carolina,Pender,37141,Donald Trump,republican,17639.0,27885,65.34657133330863
2016,North Carolina,Perquimans,37143,Hillary Clinton,democrat,2319.0,6708,35.698891625615765
2016,North Carolina,Perquimans,37143,Donald Trump,republican,4177.0,6708,64.30110837438424
2016,North Carolina,Person,37145,Hillary Clinton,democrat,7833.0,19615,41.187296245662
2016,North Carolina,Person,37145,Donald Trump,republican,11185.0,19615,58.812703754337996
2016,North Carolina,Pitt,37147,Hillary Clinton,democrat,41824.0,80527,53.95600851448107
2016,North Carolina,Pitt,37147,Donald Trump,republican,35691.0,80527,46.04399148551893
2016,North Carolina,Polk,37149,Hillary Clinton,democrat,3735.0,10934,35.56126820908312
2016,North Carolina,Polk,37149,Donald Trump,republican,6768.0,10934,64.43873179091688
2016,North Carolina,Randolph,37151,Hillary Clinton,democrat,13194.0,64575,21.06859989780276
2016,North Carolina,Randolph,37151,Donald Trump,republican,49430.0,64575,78.93140010219723
2016,North Carolina,Richmond,37153,Hillary Clinton,democrat,8501.0,19328,45.01694556238085
2016,North Carolina,Richmond,37153,Donald Trump,republican,10383.0,19328,54.983054437619145
2016,North Carolina,Robeson,37155,Hillary Clinton,democrat,19016.0,40858,47.80531952335462
2016,North Carolina,Robeson,37155,Donald Trump,republican,20762.0,40858,52.19468047664538
2016,North Carolina,Rockingham,37157,Hillary Clinton,democrat,14228.0,42278,34.65341711724877
2016,North Carolina,Rockingham,37157,Donald Trump,republican,26830.0,42278,65.34658288275125
2016,North Carolina,Rowan,37159,Hillary Clinton,democrat,19400.0,64369,31.184696994052402
2016,North Carolina,Rowan,37159,Donald Trump,republican,42810.0,64369,68.8153030059476
2016,North Carolina,Rutherford,37161,Hillary Clinton,democrat,7512.0,30307,25.565803355681854
2016,North Carolina,Rutherford,37161,Donald Trump,republican,21871.0,30307,74.43419664431816
2016,North Carolina,Sampson,37163,Hillary Clinton,democrat,10547.0,25928,41.54815836123695
2016,North Carolina,Sampson,37163,Donald Trump,republican,14838.0,25928,58.45184163876305
2016,North Carolina,Scotland,37165,Hillary Clinton,democrat,7319.0,13928,53.91528545119704
2016,North Carolina,Scotland,37165,Donald Trump,republican,6256.0,13928,46.08471454880296
2016,North Carolina,Stanly,37167,Hillary Clinton,democrat,7094.0,29917,24.413242480556132
2016,North Carolina,Stanly,37167,Donald Trump,republican,21964.0,29917,75.58675751944385
2016,North Carolina,Stokes,37169,Hillary Clinton,democrat,4665.0,22550,21.417749414627426
2016,North Carolina,Stokes,37169,Donald Trump,republican,17116.0,22550,78.58225058537258
2016,North Carolina,Surry,37171,Hillary Clinton,democrat,7488.0,32196,24.031579960845985
2016,North Carolina,Surry,37171,Donald Trump,republican,23671.0,32196,75.96842003915401
2016,North Carolina,Swain,37173,Hillary Clinton,democrat,2196.0,6124,38.1183822253081
2016,North Carolina,Swain,37173,Donald Trump,republican,3565.0,6124,61.8816177746919
2016,North Carolina,Transylvania,37175,Hillary Clinton,democrat,6558.0,17869,38.40028106335637
2016,North Carolina,Transylvania,37175,Donald Trump,republican,10520.0,17869,61.599718936643626
2016,North Carolina,Tyrrell,37177,Hillary Clinton,democrat,720.0,1739,42.477876106194685
2016,North Carolina,Tyrrell,37177,Donald Trump,republican,975.0,1739,57.522123893805315
2016,North Carolina,Union,37179,Hillary Clinton,democrat,34337.0,105710,33.98222556510035
2016,North Carolina,Union,37179,Donald Trump,republican,66707.0,105710,66.01777443489965
2016,North Carolina,Vance,37181,Hillary Clinton,democrat,12229.0,19977,62.517253719135006
2016,North Carolina,Vance,37181,Donald Trump,republican,7332.0,19977,37.482746280864994
2016,North Carolina,Wake,37183,Hillary Clinton,democrat,302736.0,527624,60.6906727503819
2016,North Carolina,Wake,37183,Donald Trump,republican,196082.0,527624,39.3093272496181
2016,North Carolina,Warren,37185,Hillary Clinton,democrat,6413.0,9842,66.61472940687649
2016,North Carolina,Warren,37185,Donald Trump,republican,3214.0,9842,33.385270593123515
2016,North Carolina,Washington,37187,Hillary Clinton,democrat,3510.0,6165,57.78729008890353
2016,North Carolina,Washington,37187,Donald Trump,republican,2564.0,6165,42.212709911096475
2016,North Carolina,Watauga,37189,Hillary Clinton,democrat,14138.0,29985,50.79216813364469
2016,North Carolina,Watauga,37189,Donald Trump,republican,13697.0,29985,49.20783186635529
2016,North Carolina,Wayne,37191,Hillary Clinton,democrat,21770.0,50689,44.149259785033465
2016,North Carolina,Wayne,37191,Donald Trump,republican,27540.0,50689,55.850740214966535
2016,North Carolina,Wilkes,37193,Hillary Clinton,democrat,6638.0,31296,21.84271141822968
2016,North Carolina,Wilkes,37193,Donald Trump,republican,23752.0,31296,78.15728858177032
2016,North Carolina,Wilson,37195,Hillary Clinton,democrat,19663.0,38135,52.866053664569556
2016,North Carolina,Wilson,37195,Donald Trump,republican,17531.0,38135,47.13394633543045
2016,North Carolina,Yadkin,37197,Hillary Clinton,democrat,3160.0,17624,18.544600938967136
2016,North Carolina,Yadkin,37197,Donald Trump,republican,13880.0,17624,81.45539906103286
2016,North Carolina,Yancey,37199,Hillary Clinton,democrat,3196.0,9960,33.35768708903037
2016,North Carolina,Yancey,37199,Donald Trump,republican,6385.0,9960,66.64231291096962
2016,North Dakota,Adams,38001,Hillary Clinton,democrat,216.0,1218,19.2
2016,North Dakota,Adams,38001,Donald Trump,republican,909.0,1218,80.8
2016,North Dakota,Barnes,38003,Hillary Clinton,democrat,1597.0,5344,33.57157872608787
2016,North Dakota,Barnes,38003,Donald Trump,republican,3160.0,5344,66.42842127391215
2016,North Dakota,Benson,38005,Hillary Clinton,democrat,842.0,2011,47.54376058723886
2016,North Dakota,Benson,38005,Donald Trump,republican,929.0,2011,52.45623941276114
2016,North Dakota,Billings,38007,Hillary Clinton,democrat,59.0,605,10.649819494584838
2016,North Dakota,Billings,38007,Donald Trump,republican,495.0,605,89.35018050541517
2016,North Dakota,Bottineau,38009,Hillary Clinton,democrat,736.0,3494,22.78637770897833
2016,North Dakota,Bottineau,38009,Donald Trump,republican,2494.0,3494,77.2136222910217
2016,North Dakota,Bowman,38011,Hillary Clinton,democrat,227.0,1787,13.568439928272564
2016,North Dakota,Bowman,38011,Donald Trump,republican,1446.0,1787,86.43156007172743
2016,North Dakota,Burke,38013,Hillary Clinton,democrat,119.0,1052,11.73570019723866
2016,North Dakota,Burke,38013,Donald Trump,republican,895.0,1052,88.26429980276134
2016,North Dakota,Burleigh,38015,Hillary Clinton,democrat,10881.0,47979,25.063920945338953
2016,North Dakota,Burleigh,38015,Donald Trump,republican,32532.0,47979,74.93607905466105
2016,North Dakota,Cass,38017,Hillary Clinton,democrat,31361.0,80821,44.060581367576596
2016,North Dakota,Cass,38017,Donald Trump,republican,39816.0,80821,55.939418632423404
2016,North Dakota,Cavalier,38019,Hillary Clinton,democrat,476.0,2006,25.9683578832515
2016,North Dakota,Cavalier,38019,Donald Trump,republican,1357.0,2006,74.0316421167485
2016,North Dakota,Dickey,38021,Hillary Clinton,democrat,554.0,2407,24.94371904547501
2016,North Dakota,Dickey,38021,Donald Trump,republican,1667.0,2407,75.05628095452501
2016,North Dakota,Divide,38023,Hillary Clinton,democrat,245.0,1219,22.032374100719426
2016,North Dakota,Divide,38023,Donald Trump,republican,867.0,1219,77.96762589928058
2016,North Dakota,Dunn,38025,Hillary Clinton,democrat,358.0,2243,16.81540629403476
2016,North Dakota,Dunn,38025,Donald Trump,republican,1771.0,2243,83.18459370596523
2016,North Dakota,Eddy,38027,Hillary Clinton,democrat,355.0,1231,30.977312390924958
2016,North Dakota,Eddy,38027,Donald Trump,republican,791.0,1231,69.02268760907505
2016,North Dakota,Emmons,38029,Hillary Clinton,democrat,215.0,1981,11.363636363636365
2016,North Dakota,Emmons,38029,Donald Trump,republican,1677.0,1981,88.63636363636364
2016,North Dakota,Foster,38031,Hillary Clinton,democrat,347.0,1719,21.85138539042821
2016,North Dakota,Foster,38031,Donald Trump,republican,1241.0,1719,78.1486146095718
2016,North Dakota,Golden Valley,38033,Hillary Clinton,democrat,99.0,957,11.06145251396648
2016,North Dakota,Golden Valley,38033,Donald Trump,republican,796.0,957,88.93854748603351
2016,North Dakota,Grand Forks,38035,Hillary Clinton,democrat,10851.0,30365,39.90658673825898
2016,North Dakota,Grand Forks,38035,Donald Trump,republican,16340.0,30365,60.09341326174103
2016,North Dakota,Grant,38037,Hillary Clinton,democrat,185.0,1381,14.30781129156999
2016,North Dakota,Grant,38037,Donald Trump,republican,1108.0,1381,85.69218870843001
2016,North Dakota,Griggs,38039,Hillary Clinton,democrat,298.0,1265,26.026200873362445
2016,North Dakota,Griggs,38039,Donald Trump,republican,847.0,1265,73.97379912663756
2016,North Dakota,Hettinger,38041,Hillary Clinton,democrat,168.0,1296,13.79310344827586
2016,North Dakota,Hettinger,38041,Donald Trump,republican,1050.0,1296,86.20689655172414
2016,North Dakota,Kidder,38043,Hillary Clinton,democrat,179.0,1376,13.875968992248064
2016,North Dakota,Kidder,38043,Donald Trump,republican,1111.0,1376,86.12403100775194
2016,North Dakota,LaMoure,38045,Hillary Clinton,democrat,502.0,2151,25.31517902168432
2016,North Dakota,LaMoure,38045,Donald Trump,republican,1481.0,2151,74.68482097831568
2016,North Dakota,Logan,38047,Hillary Clinton,democrat,114.0,1067,11.377245508982035
2016,North Dakota,Logan,38047,Donald Trump,republican,888.0,1067,88.62275449101796
2016,North Dakota,McHenry,38049,Hillary Clinton,democrat,490.0,2820,19.29133858267717
2016,North Dakota,McHenry,38049,Donald Trump,republican,2050.0,2820,80.70866141732283
2016,North Dakota,McIntosh,38051,Hillary Clinton,democrat,235.0,1446,17.60299625468165
2016,North Dakota,McIntosh,38051,Donald Trump,republican,1100.0,1446,82.39700374531836
2016,North Dakota,McKenzie,38053,Hillary Clinton,democrat,698.0,4672,15.97985347985348
2016,North Dakota,McKenzie,38053,Donald Trump,republican,3670.0,4672,84.02014652014653
2016,North Dakota,McLean,38055,Hillary Clinton,democrat,1081.0,5315,21.878162315320786
2016,North Dakota,McLean,38055,Donald Trump,republican,3860.0,5315,78.12183768467922
2016,North Dakota,Mercer,38057,Hillary Clinton,democrat,621.0,4682,14.178082191780822
2016,North Dakota,Mercer,38057,Donald Trump,republican,3759.0,4682,85.82191780821918
2016,North Dakota,Morton,38059,Hillary Clinton,democrat,3080.0,15832,21.365149833518316
2016,North Dakota,Morton,38059,Donald Trump,republican,11336.0,15832,78.63485016648168
2016,North Dakota,Mountrail,38061,Hillary Clinton,democrat,1220.0,4106,32.088374539715936
2016,North Dakota,Mountrail,38061,Donald Trump,republican,2582.0,4106,67.91162546028406
2016,North Dakota,Nelson,38063,Hillary Clinton,democrat,536.0,1717,34.33696348494555
2016,North Dakota,Nelson,38063,Donald Trump,republican,1025.0,1717,65.66303651505446
2016,North Dakota,Oliver,38065,Hillary Clinton,democrat,119.0,1017,12.539515279241307
2016,North Dakota,Oliver,38065,Donald Trump,republican,830.0,1017,87.4604847207587
2016,North Dakota,Pembina,38067,Hillary Clinton,democrat,681.0,3153,23.572170301142265
2016,North Dakota,Pembina,38067,Donald Trump,republican,2208.0,3153,76.42782969885774
2016,North Dakota,Pierce,38069,Hillary Clinton,democrat,431.0,2071,23.072805139186297
2016,North Dakota,Pierce,38069,Donald Trump,republican,1437.0,2071,76.9271948608137
2016,North Dakota,Ramsey,38071,Hillary Clinton,democrat,1505.0,5305,31.87208809826345
2016,North Dakota,Ramsey,38071,Donald Trump,republican,3217.0,5305,68.12791190173654
2016,North Dakota,Ransom,38073,Hillary Clinton,democrat,838.0,2359,40.91796875
2016,North Dakota,Ransom,38073,Donald Trump,republican,1210.0,2359,59.08203125
2016,North Dakota,Renville,38075,Hillary Clinton,democrat,201.0,1293,16.834170854271356
2016,North Dakota,Renville,38075,Donald Trump,republican,993.0,1293,83.16582914572865
2016,North Dakota,Richland,38077,Hillary Clinton,democrat,2064.0,7592,30.215195432586736
2016,North Dakota,Richland,38077,Donald Trump,republican,4767.0,7592,69.78480456741326
2016,North Dakota,Rolette,38079,Hillary Clinton,democrat,2099.0,3755,63.29915560916767
2016,North Dakota,Rolette,38079,Donald Trump,republican,1217.0,3755,36.70084439083233
2016,North Dakota,Sargent,38081,Hillary Clinton,democrat,694.0,1997,38.94500561167228
2016,North Dakota,Sargent,38081,Donald Trump,republican,1088.0,1997,61.05499438832772
2016,North Dakota,Sheridan,38083,Hillary Clinton,democrat,95.0,787,12.751677852348996
2016,North Dakota,Sheridan,38083,Donald Trump,republican,650.0,787,87.24832214765102
2016,North Dakota,Sioux,38085,Hillary Clinton,democrat,758.0,1232,74.45972495088408
2016,North Dakota,Sioux,38085,Donald Trump,republican,260.0,1232,25.540275049115916
2016,North Dakota,Slope,38087,Hillary Clinton,democrat,43.0,430,10.617283950617283
2016,North Dakota,Slope,38087,Donald Trump,republican,362.0,430,89.38271604938272
2016,North Dakota,Stark,38089,Hillary Clinton,democrat,1753.0,12322,15.232881473757384
2016,North Dakota,Stark,38089,Donald Trump,republican,9755.0,12322,84.76711852624261
2016,North Dakota,Steele,38091,Hillary Clinton,democrat,361.0,999,40.15572858731925
2016,North Dakota,Steele,38091,Donald Trump,republican,538.0,999,59.84427141268075
2016,North Dakota,Stutsman,38093,Hillary Clinton,democrat,2498.0,10155,27.105034722222218
2016,North Dakota,Stutsman,38093,Donald Trump,republican,6718.0,10155,72.89496527777777
2016,North Dakota,Towner,38095,Hillary Clinton,democrat,305.0,1157,29.383429672447015
2016,North Dakota,Towner,38095,Donald Trump,republican,733.0,1157,70.61657032755299
2016,North Dakota,Traill,38097,Hillary Clinton,democrat,1241.0,3933,35.39646320593269
2016,North Dakota,Traill,38097,Donald Trump,republican,2265.0,3933,64.60353679406731
2016,North Dakota,Walsh,38099,Hillary Clinton,democrat,1167.0,4636,28.039404132628547
2016,North Dakota,Walsh,38099,Donald Trump,republican,2995.0,4636,71.96059586737145
2016,North Dakota,Ward,38101,Hillary Clinton,democrat,5806.0,27412,23.754193601178304
2016,North Dakota,Ward,38101,Donald Trump,republican,18636.0,27412,76.24580639882171
2016,North Dakota,Wells,38103,Hillary Clinton,democrat,419.0,2383,18.91647855530474
2016,North Dakota,Wells,38103,Donald Trump,republican,1796.0,2383,81.08352144469526
2016,North Dakota,Williams,38105,Hillary Clinton,democrat,1735.0,12807,14.698407319552693
2016,North Dakota,Williams,38105,Donald Trump,republican,10069.0,12807,85.30159268044729
2016,Ohio,Adams,39001,Hillary Clinton,democrat,2326.0,11359,21.174328629949933
2016,Ohio,Adams,39001,Donald Trump,republican,8659.0,11359,78.82567137005006
2016,Ohio,Allen,39003,Hillary Clinton,democrat,13294.0,45894,30.364770105753642
2016,Ohio,Allen,39003,Donald Trump,republican,30487.0,45894,69.63522989424636
2016,Ohio,Ashland,39005,Hillary Clinton,democrat,5740.0,24590,24.706236818318768
2016,Ohio,Ashland,39005,Donald Trump,republican,17493.0,24590,75.29376318168123
2016,Ohio,Ashtabula,39007,Hillary Clinton,democrat,15577.0,40867,40.04884946651241
2016,Ohio,Ashtabula,39007,Donald Trump,republican,23318.0,40867,59.9511505334876
2016,Ohio,Athens,39009,Hillary Clinton,democrat,16370.0,29443,59.04631366325206
2016,Ohio,Athens,39009,Donald Trump,republican,11354.0,29443,40.953686336747936
2016,Ohio,Auglaize,39011,Hillary Clinton,democrat,3980.0,23627,17.58105839738493
2016,Ohio,Auglaize,39011,Donald Trump,republican,18658.0,23627,82.41894160261508
2016,Ohio,Belmont,39013,Hillary Clinton,democrat,8785.0,31122,29.38815107215736
2016,Ohio,Belmont,39013,Donald Trump,republican,21108.0,31122,70.61184892784263
2016,Ohio,Brown,39015,Hillary Clinton,democrat,4353.0,19607,23.00010567473317
2016,Ohio,Brown,39015,Donald Trump,republican,14573.0,19607,76.99989432526681
2016,Ohio,Butler,39017,Hillary Clinton,democrat,58642.0,173839,35.40798705454721
2016,Ohio,Butler,39017,Donald Trump,republican,106976.0,173839,64.5920129454528
2016,Ohio,Carroll,39019,Hillary Clinton,democrat,3154.0,13074,25.41908446163765
2016,Ohio,Carroll,39019,Donald Trump,republican,9254.0,13074,74.58091553836235
2016,Ohio,Champaign,39021,Hillary Clinton,democrat,4594.0,18104,26.67053701015965
2016,Ohio,Champaign,39021,Donald Trump,republican,12631.0,18104,73.32946298984035
2016,Ohio,Clark,39023,Hillary Clinton,democrat,23328.0,61429,39.85444108451642
2016,Ohio,Clark,39023,Donald Trump,republican,35205.0,61429,60.145558915483576
2016,Ohio,Clermont,39025,Hillary Clinton,democrat,26715.0,99121,28.349941103435107
2016,Ohio,Clermont,39025,Donald Trump,republican,67518.0,99121,71.6500588965649
2016,Ohio,Clinton,39027,Hillary Clinton,democrat,4066.0,18675,22.710008936550487
2016,Ohio,Clinton,39027,Donald Trump,republican,13838.0,18675,77.28999106344949
2016,Ohio,Columbiana,39029,Hillary Clinton,democrat,12432.0,46201,28.185363199419605
